ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
10230124,HY417563,09/10/2015 06:40:00 AM,042XX W 21ST PL,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,true,true,1012,010,24,29,14,1148449,1889419,2015,09/17/2015 11:37:18 AM,41.85250458,-87.730635705,"(41.85250458, -87.730635705)"
10230895,HY418640,09/10/2015 06:37:00 AM,016XX N KEATING AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENCE,false,false,2533,025,37,25,07,1144482,1910381,2015,09/17/2015 11:37:18 AM,41.910102311,-87.744668226,"(41.910102311, -87.744668226)"
10230790,HY418509,09/10/2015 06:30:00 AM,047XX W JACKSON BLVD,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,false,false,1113,011,28,25,05,1144806,1898270,2015,09/17/2015 11:37:18 AM,41.876862242,-87.743783671,"(41.876862242, -87.743783671)"
10230160,HY417560,09/10/2015 06:30:00 AM,010XX N LAMON AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,1531,015,37,25,08B,1143501,1906635,2015,09/17/2015 11:37:18 AM,41.899841292,-87.748365913,"(41.899841292, -87.748365913)"
10231292,HY418935,09/10/2015 06:30:00 AM,117XX S PRAIRIE AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,false,true,0532,005,9,53,26,1180024,1827037,2015,09/17/2015 11:37:18 AM,41.680655234,-87.616654454,"(41.680655234, -87.616654454)"
10230250,HY417600,09/10/2015 06:04:00 AM,005XX E 79TH ST,0610,BURGLARY,FORCIBLE ENTRY,DEPARTMENT STORE,false,false,0624,006,6,44,05,1181155,1852744,2015,09/17/2015 11:37:18 AM,41.751172608,-87.611725793,"(41.751172608, -87.611725793)"
10230815,HY418383,09/10/2015 06:02:00 AM,003XX N DESPLAINES ST,0860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,false,false,1214,012,42,28,06,1171859,1902722,2015,09/17/2015 11:37:18 AM,41.888525948,-87.644322264,"(41.888525948, -87.644322264)"
10230275,HY417569,09/10/2015 06:00:00 AM,009XX W WINDSOR AVE,0820,THEFT,$500 AND UNDER,APARTMENT,false,false,1914,019,46,3,06,1169122,1930374,2015,09/17/2015 11:37:18 AM,41.964464293,-87.653568417,"(41.964464293, -87.653568417)"
10230153,HY417589,09/10/2015 06:00:00 AM,016XX S HOMAN AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,1021,010,24,29,14,1153972,1891507,2015,09/17/2015 11:37:18 AM,41.858126129,-87.71030889,"(41.858126129, -87.71030889)"
10230718,HY418321,09/10/2015 06:00:00 AM,027XX S DRAKE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1032,010,22,30,07,1153146,1885502,2015,09/17/2015 11:37:18 AM,41.8416641,-87.713499942,"(41.8416641, -87.713499942)"
10230164,HY417557,09/10/2015 06:00:00 AM,028XX S STATE ST,0560,ASSAULT,SIMPLE,APARTMENT,false,true,0133,001,3,35,08A,1176743,1886065,2015,09/17/2015 11:37:18 AM,41.842709067,-87.626890005,"(41.842709067, -87.626890005)"
10234606,HY422748,09/10/2015 06:00:00 AM,015XX E 62ND ST,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,0314,003,5,42,05,1187391,1864356,2015,09/17/2015 11:37:18 AM,41.782891162,-87.588505764,"(41.782891162, -87.588505764)"
10230382,HY417578,09/10/2015 05:47:00 AM,038XX S KEDZIE AVE,0810,THEFT,OVER $500,OTHER,false,false,0911,009,12,58,06,1155671,1878785,2015,09/17/2015 11:37:18 AM,41.823181448,-87.704414414,"(41.823181448, -87.704414414)"
10230128,HY417579,09/10/2015 05:37:00 AM,004XX E 66TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0312,003,20,42,08B,1180277,1861348,2015,09/17/2015 11:37:18 AM,41.774803055,-87.614679784,"(41.774803055, -87.614679784)"
10230872,HY418638,09/10/2015 05:30:00 AM,091XX S BLACKSTONE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,0413,004,8,48,14,1187713,1844598,2015,09/17/2015 11:37:18 AM,41.728665722,-87.587952843,"(41.728665722, -87.587952843)"
10230426,HY417936,09/10/2015 05:20:00 AM,008XX W IRVING PARK RD,0850,THEFT,ATTEMPT THEFT,GAS STATION,false,false,1923,019,46,6,06,1169809,1926762,2015,09/17/2015 11:37:18 AM,41.954537863,-87.65114825,"(41.954537863, -87.65114825)"
10230126,HY417545,09/10/2015 05:10:00 AM,048XX W IRVING PARK RD,1310,CRIMINAL DAMAGE,TO PROPERTY,VACANT LOT/LAND,false,false,1624,016,45,15,14,1143270,1926152,2015,09/17/2015 11:37:18 AM,41.95340222,-87.748725636,"(41.95340222, -87.748725636)"
10230152,HY417573,09/10/2015 05:00:00 AM,038XX W OHIO ST,0420,BATTERY,AGGRAVATED:KNIFE/CUTTING INSTR,STREET,false,false,1122,011,27,23,04B,1150523,1903728,2015,09/17/2015 11:37:18 AM,41.891729903,-87.722649794,"(41.891729903, -87.722649794)"
10231648,HY418998,09/10/2015 04:44:00 AM,039XX W 16TH ST,0610,BURGLARY,FORCIBLE ENTRY,GROCERY FOOD STORE,false,false,1014,010,24,29,05,1150173,1891753,2015,09/17/2015 11:37:18 AM,41.858875982,-87.724247284,"(41.858875982, -87.724247284)"
10230129,HY417541,09/10/2015 04:43:00 AM,0000X S LA SALLE ST,0610,BURGLARY,FORCIBLE ENTRY,SMALL RETAIL STORE,false,false,0122,001,42,32,05,1175137,1900247,2015,09/17/2015 11:37:18 AM,41.881661548,-87.632358617,"(41.881661548, -87.632358617)"
10230385,HY417537,09/10/2015 04:35:00 AM,060XX N WESTERN AVE,0560,ASSAULT,SIMPLE,CONVENIENCE STORE,false,false,2413,024,40,2,08A,1159227,1939947,2015,09/17/2015 11:37:18 AM,41.99094269,-87.689685077,"(41.99094269, -87.689685077)"
10230705,HY418445,09/10/2015 04:25:00 AM,009XX W LAKE ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,VEHICLE NON-COMMERCIAL,false,false,1214,012,27,28,07,1169909,1901639,2015,09/17/2015 11:37:18 AM,41.885596865,-87.651514924,"(41.885596865, -87.651514924)"
10230181,HY417531,09/10/2015 04:05:00 AM,048XX S CALUMET AVE,041A,BATTERY,AGGRAVATED: HANDGUN,SIDEWALK,false,false,0224,002,3,38,04B,1179249,1873035,2015,09/17/2015 11:37:18 AM,41.806896799,-87.618091819,"(41.806896799, -87.618091819)"
10232972,HY421006,09/10/2015 04:00:00 AM,052XX N WINTHROP AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,2023,020,48,77,14,1167928,1934863,2015,09/17/2015 11:37:18 AM,41.976808159,-87.657828262,"(41.976808159, -87.657828262)"
10230935,HY417542,09/10/2015 04:00:00 AM,008XX S MICHIGAN AVE,0810,THEFT,OVER $500,HOTEL/MOTEL,false,true,0123,001,2,32,06,1177399,1896583,2015,09/17/2015 11:37:18 AM,41.871556324,-87.624163883,"(41.871556324, -87.624163883)"
10230116,HY417575,09/10/2015 04:00:00 AM,065XX S DR MARTIN LUTHER KING JR DR,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0312,003,20,69,07,1180043,1861837,2015,09/17/2015 11:37:18 AM,41.776150283,-87.615522623,"(41.776150283, -87.615522623)"
10230900,HY417552,09/10/2015 04:00:00 AM,015XX E 77TH ST,051A,ASSAULT,AGGRAVATED: HANDGUN,STREET,false,false,0411,004,5,43,04A,1187701,1854234,2015,09/17/2015 11:37:18 AM,41.755108148,-87.587690946,"(41.755108148, -87.587690946)"
10230215,HY417526,09/10/2015 03:35:00 AM,038XX W 62ND ST,1020,ARSON,BY FIRE,STREET,false,false,0823,008,13,65,09,1151911,1863220,2015,09/17/2015 11:37:18 AM,41.78054353,-87.718616915,"(41.78054353, -87.718616915)"
10230256,HY417662,09/10/2015 03:30:00 AM,057XX S WABASH AVE,0820,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,false,false,0232,002,20,40,06,1177692,1867058,2015,09/17/2015 11:37:18 AM,41.790530763,-87.623983254,"(41.790530763, -87.623983254)"
10230424,HY417676,09/10/2015 03:22:00 AM,0000X W WASHINGTON ST,0560,ASSAULT,SIMPLE,OTHER,true,false,0111,001,42,32,08A,1176136,1900822,2015,09/17/2015 11:37:18 AM,41.883216931,-87.628673023,"(41.883216931, -87.628673023)"
10230077,HY417520,09/10/2015 03:10:00 AM,065XX S INGLESIDE AVE,1220,DECEPTIVE PRACTICE,THEFT OF LOST/MISLAID PROP,STREET,true,false,0321,003,20,42,11,1183679,1861945,2015,09/17/2015 11:37:18 AM,41.77636259,-87.602190094,"(41.77636259, -87.602190094)"
10230127,HY417534,09/10/2015 03:05:00 AM,049XX W DAKIN ST,0326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,STREET,false,false,1634,016,45,15,03,1142809,1925796,2015,09/17/2015 11:37:18 AM,41.952433941,-87.750429233,"(41.952433941, -87.750429233)"
10230551,HY418123,09/10/2015 03:00:00 AM,125XX S EMERALD AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,false,false,0523,005,34,53,26,1173604,1821653,2015,09/17/2015 11:37:18 AM,41.666024801,-87.640313261,"(41.666024801, -87.640313261)"
10230105,HY417553,09/10/2015 03:00:00 AM,059XX S SAWYER AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,0822,008,16,66,14,1155738,1865032,2015,09/17/2015 11:37:18 AM,41.785439993,-87.704537733,"(41.785439993, -87.704537733)"
10230090,HY417515,09/10/2015 02:55:00 AM,065XX S CALIFORNIA AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,true,0831,008,15,66,14,1158836,1861188,2015,09/17/2015 11:37:18 AM,41.774828777,-87.693283868,"(41.774828777, -87.693283868)"
10230187,HY417518,09/10/2015 02:55:00 AM,072XX S STONY ISLAND AVE,0610,BURGLARY,FORCIBLE ENTRY,DEPARTMENT STORE,false,false,0324,003,5,43,05,1188174,1857339,2015,09/17/2015 11:37:18 AM,41.763617284,-87.585858685,"(41.763617284, -87.585858685)"
10230297,HY417713,09/10/2015 02:50:00 AM,065XX S CALIFORNIA AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,true,0831,008,15,66,14,1158836,1861188,2015,09/17/2015 11:37:18 AM,41.774828777,-87.693283868,"(41.774828777, -87.693283868)"
10230053,HY417511,09/10/2015 02:40:00 AM,055XX S PRAIRIE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,false,true,0231,002,20,40,08B,1178988,1868183,2015,09/17/2015 11:37:18 AM,41.793588428,-87.619196923,"(41.793588428, -87.619196923)"
10230079,HY417516,09/10/2015 02:40:00 AM,044XX W MADISON ST,0520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,RESIDENTIAL YARD (FRONT/BACK),false,false,1113,011,28,26,04A,1146838,1899646,2015,09/17/2015 11:37:18 AM,41.880599603,-87.73628756,"(41.880599603, -87.73628756)"
10230080,HY417519,09/10/2015 02:40:00 AM,044XX W MADISON ST,1320,CRIMINAL DAMAGE,TO VEHICLE,ALLEY,false,false,1113,011,28,26,14,1146838,1899646,2015,09/17/2015 11:37:18 AM,41.880599603,-87.73628756,"(41.880599603, -87.73628756)"
10230074,HY417513,09/10/2015 02:35:00 AM,026XX W MADISON ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,true,1125,011,2,27,08B,1158652,1899913,2015,09/17/2015 11:37:18 AM,41.881098554,-87.692900119,"(41.881098554, -87.692900119)"
10230063,HY417508,09/10/2015 02:30:00 AM,058XX N ST LOUIS AVE,0560,ASSAULT,SIMPLE,RESIDENCE,false,false,1711,017,39,13,08A,1151994,1938514,2015,09/17/2015 11:37:18 AM,41.98715655,-87.716327927,"(41.98715655, -87.716327927)"
10230070,HY417506,09/10/2015 02:30:00 AM,035XX W 115TH PL,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,false,2211,022,19,74,08B,1154819,1827777,2015,09/17/2015 11:37:18 AM,41.683224253,-87.708898257,"(41.683224253, -87.708898257)"
10230051,HY417510,09/10/2015 02:23:00 AM,065XX S KOMENSKY AVE,1821,NARCOTICS,MANU/DEL:CANNABIS 10GM OR LESS,STREET,true,false,0833,008,13,65,18,1150492,1861022,2015,09/17/2015 11:37:18 AM,41.774539586,-87.723876396,"(41.774539586, -87.723876396)"
10230096,HY417502,09/10/2015 02:15:00 AM,064XX S EVANS AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,true,0312,003,20,42,08B,1182328,1862405,2015,09/17/2015 11:37:18 AM,41.777656286,-87.607128482,"(41.777656286, -87.607128482)"
10230097,HY417498,09/10/2015 02:06:00 AM,027XX N AVERS AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,false,false,2524,025,30,22,15,1150252,1917859,2015,09/17/2015 11:37:18 AM,41.930512001,-87.72327594,"(41.930512001, -87.72327594)"
10230122,HY417501,09/10/2015 02:01:00 AM,057XX S LOOMIS BLVD,0650,BURGLARY,HOME INVASION,RESIDENCE,false,false,0713,007,16,67,05,1167977,1866652,2015,09/17/2015 11:37:18 AM,41.789631089,-87.659617301,"(41.789631089, -87.659617301)"
10232593,HY417753,09/10/2015 02:00:00 AM,058XX N MARMORA AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1622,016,45,11,14,1136274,1938364,2015,09/17/2015 11:37:18 AM,41.987041143,-87.774150918,"(41.987041143, -87.774150918)"
10234758,HY422857,09/10/2015 02:00:00 AM,015XX S CENTRAL PARK AVE,0560,ASSAULT,SIMPLE,RESIDENCE PORCH/HALLWAY,false,false,1021,010,24,29,08A,1152625,1892170,2015,09/17/2015 11:37:18 AM,41.859972193,-87.71523573,"(41.859972193, -87.71523573)"
10230695,HY418366,09/10/2015 02:00:00 AM,085XX S RACINE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE-GARAGE,false,false,0613,006,21,71,14,1169814,1848138,2015,09/17/2015 11:37:18 AM,41.73878661,-87.653418179,"(41.73878661, -87.653418179)"
10230052,HY417499,09/10/2015 02:00:00 AM,035XX S DR MARTIN LUTHER KING JR DR,0330,ROBBERY,AGGRAVATED,STREET,false,false,0212,002,4,35,03,1179404,1881613,2015,09/17/2015 11:37:18 AM,41.830431981,-87.617261147,"(41.830431981, -87.617261147)"
10230061,HY417521,09/10/2015 02:00:00 AM,037XX N NEW ENGLAND AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,false,true,1632,016,36,17,26,1129737,1924148,2015,09/17/2015 11:37:18 AM,41.948145561,-87.798520993,"(41.948145561, -87.798520993)"
10230611,HY418255,09/10/2015 02:00:00 AM,012XX S UNION AVE,0810,THEFT,OVER $500,OTHER,false,false,1232,012,25,28,06,1171722,1894446,2015,09/17/2015 11:37:18 AM,41.865819053,-87.645069093,"(41.865819053, -87.645069093)"
10231203,HY417805,09/10/2015 02:00:00 AM,005XX W ADDISON ST,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,OTHER,false,false,1925,019,46,6,26,1171724,1924539,2015,09/17/2015 11:37:18 AM,41.948395832,-87.644174188,"(41.948395832, -87.644174188)"
10230058,HY417494,09/10/2015 01:40:00 AM,035XX N CICERO AVE,0860,THEFT,RETAIL THEFT,CONVENIENCE STORE,false,false,1731,017,30,15,06,1143746,1923309,2015,09/17/2015 11:37:18 AM,41.945591853,-87.747047289,"(41.945591853, -87.747047289)"
10230091,HY417503,09/10/2015 01:40:00 AM,068XX S ASHLAND AVE,0320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,false,false,0725,007,17,67,03,1166855,1859263,2015,09/17/2015 11:37:18 AM,41.769378793,-87.663942241,"(41.769378793, -87.663942241)"
10230104,HY417523,09/10/2015 01:30:00 AM,075XX S PARNELL AVE,0460,BATTERY,SIMPLE,APARTMENT,false,false,0621,006,17,69,08B,1173855,1854810,2015,09/17/2015 11:37:18 AM,41.757006863,-87.638415381,"(41.757006863, -87.638415381)"
10230078,HY417492,09/10/2015 01:30:00 AM,041XX W MADISON ST,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,false,false,1115,011,28,26,03,1148820,1899691,2015,09/17/2015 11:37:18 AM,41.880685021,-87.729008605,"(41.880685021, -87.729008605)"
10230088,HY417505,09/10/2015 01:30:00 AM,0000X E 16TH ST,1570,SEX OFFENSE,PUBLIC INDECENCY,SIDEWALK,false,false,0131,001,2,33,17,1177178,1892449,2015,09/17/2015 11:37:18 AM,41.860217377,-87.625100464,"(41.860217377, -87.625100464)"
10230100,HY417488,09/10/2015 01:20:00 AM,075XX S MORGAN ST,502R,OTHER OFFENSE,VEHICLE TITLE/REG OFFENSE,STREET,false,false,0612,006,17,71,26,1170952,1854744,2015,09/17/2015 11:37:18 AM,41.756889607,-87.649056302,"(41.756889607, -87.649056302)"
10230066,HY417485,09/10/2015 01:15:00 AM,061XX S LANGLEY AVE,0820,THEFT,$500 AND UNDER,APARTMENT,false,true,0313,003,20,42,06,1181952,1864376,2015,09/17/2015 11:37:18 AM,41.783073599,-87.608445977,"(41.783073599, -87.608445977)"
10230047,HY417486,09/10/2015 01:08:00 AM,001XX W GARFIELD BLVD,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,CURRENCY EXCHANGE,true,false,0225,002,3,37,15,1176284,1868525,2015,09/17/2015 11:37:18 AM,41.794588121,-87.629101937,"(41.794588121, -87.629101937)"
10230083,HY417493,09/10/2015 01:00:00 AM,063XX W SCHOOL ST,0313,ROBBERY,ARMED: OTHER DANGEROUS WEAPON,SIDEWALK,false,false,1633,016,36,17,03,1133646,1921271,2015,09/17/2015 11:37:18 AM,41.940182929,-87.784219828,"(41.940182929, -87.784219828)"
10230427,HY417906,09/10/2015 01:00:00 AM,077XX S LAFLIN ST,0820,THEFT,$500 AND UNDER,STREET,false,false,0612,006,17,71,06,1167459,1853382,2015,09/17/2015 11:37:18 AM,41.75322762,-87.661896514,"(41.75322762, -87.661896514)"
10230050,HY417497,09/10/2015 01:00:00 AM,069XX S NORMAL BLVD,0496,BATTERY,AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST,STREET,false,true,0732,007,6,68,04B,1174144,1859000,2015,09/17/2015 11:37:18 AM,41.768498312,-87.637231984,"(41.768498312, -87.637231984)"
10230221,HY417562,09/10/2015 01:00:00 AM,006XX W BUCKINGHAM PL,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1925,019,44,6,07,1171338,1922483,2015,09/17/2015 11:37:18 AM,41.942762601,-87.645653668,"(41.942762601, -87.645653668)"
10230472,HY417939,09/10/2015 01:00:00 AM,009XX W 73RD ST,0610,BURGLARY,FORCIBLE ENTRY,VACANT LOT/LAND,false,false,0733,007,17,68,05,1171368,1856432,2015,09/17/2015 11:37:18 AM,41.761512603,-87.647482415,"(41.761512603, -87.647482415)"
10230098,HY417540,09/10/2015 01:00:00 AM,075XX S CRANDON AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,0414,004,7,43,06,1192844,1855444,2015,09/17/2015 11:37:18 AM,41.758304622,-87.568804182,"(41.758304622, -87.568804182)"
10231299,HY419005,09/10/2015 01:00:00 AM,078XX W FARRAGUT AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,1613,016,41,10,06,1122968,1933905,2015,09/17/2015 11:37:18 AM,41.975033124,-87.823189437,"(41.975033124, -87.823189437)"
10230055,HY417489,09/10/2015 01:00:00 AM,001XX E 70TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,true,0322,003,6,69,14,1178507,1858638,2015,09/17/2015 11:37:18 AM,41.767406934,-87.621250539,"(41.767406934, -87.621250539)"
10230972,HY417539,09/10/2015 01:00:00 AM,058XX S FAIRFIELD AVE,031A,ROBBERY,ARMED: HANDGUN,STREET,false,false,0824,008,16,63,03,1159037,1865914,2015,09/17/2015 11:37:18 AM,41.787793481,-87.692417896,"(41.787793481, -87.692417896)"
10230089,HY417483,09/10/2015 01:00:00 AM,016XX W ESTES AVE,031A,ROBBERY,ARMED: HANDGUN,ALLEY,false,false,2423,024,49,1,03,1164186,1947466,2015,09/17/2015 11:37:18 AM,42.011471286,-87.671230821,"(42.011471286, -87.671230821)"
10230060,HY417517,09/10/2015 12:52:00 AM,008XX S STATE ST,0890,THEFT,FROM BUILDING,ATHLETIC CLUB,false,false,0123,001,2,32,06,1176487,1896508,2015,09/17/2015 11:37:18 AM,41.871371147,-87.627514417,"(41.871371147, -87.627514417)"
10230048,HY417479,09/10/2015 12:50:00 AM,096XX S CRANDON AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,true,true,0431,004,7,51,08B,1193496,1841520,2015,09/17/2015 11:37:18 AM,41.720080027,-87.566869192,"(41.720080027, -87.566869192)"
10230042,HY417484,09/10/2015 12:46:00 AM,018XX W 69TH ST,1812,NARCOTICS,POSS: CANNABIS MORE THAN 30GMS,VEHICLE NON-COMMERCIAL,true,false,0726,007,17,67,18,1165398,1858928,2015,09/17/2015 11:37:18 AM,41.768490501,-87.669292427,"(41.768490501, -87.669292427)"
10230625,HY417466,09/10/2015 12:45:00 AM,012XX W HASTINGS ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,CHA APARTMENT,false,false,1233,012,2,28,08B,1168150,1893868,2015,09/17/2015 11:37:18 AM,41.86431081,-87.658198744,"(41.86431081, -87.658198744)"
10230112,HY417472,09/10/2015 12:40:00 AM,090XX S ASHLAND AVE,0460,BATTERY,SIMPLE,SIDEWALK,false,false,2221,022,21,73,08B,1167258,1844724,2015,09/17/2015 11:37:18 AM,41.729473124,-87.662880297,"(41.729473124, -87.662880297)"
10230081,HY417475,09/10/2015 12:40:00 AM,018XX N DRAKE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,true,1422,014,26,22,08B,1152528,1912012,2015,09/17/2015 11:37:18 AM,41.91442259,-87.715067022,"(41.91442259, -87.715067022)"
10231881,HY419393,09/10/2015 12:30:00 AM,014XX N SEDGWICK ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1821,018,27,8,14,1173388,1909847,2015,09/17/2015 11:37:18 AM,41.908043513,-87.638495354,"(41.908043513, -87.638495354)"
10230120,HY417465,09/10/2015 12:25:00 AM,064XX S PAULINA ST,0320,ROBBERY,STRONGARM - NO WEAPON,STREET,false,true,0725,007,15,67,03,1166101,1862075,2015,09/17/2015 11:37:18 AM,41.777111359,-87.666626158,"(41.777111359, -87.666626158)"
10230022,HY417469,09/10/2015 12:25:00 AM,043XX S KEDZIE AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,PARKING LOT/GARAGE(NON.RESID.),true,false,0922,009,14,58,18,1155755,1875358,2015,09/17/2015 11:37:18 AM,41.813775628,-87.704198301,"(41.813775628, -87.704198301)"
10230031,HY417463,09/10/2015 12:25:00 AM,080XX S RHODES AVE,051A,ASSAULT,AGGRAVATED: HANDGUN,STREET,false,true,0631,006,6,44,04A,1181298,1851882,2015,09/17/2015 11:37:18 AM,41.748803893,-87.611228284,"(41.748803893, -87.611228284)"
10230036,HY417464,09/10/2015 12:24:00 AM,077XX S CLYDE AVE,0560,ASSAULT,SIMPLE,RESIDENCE,true,true,0414,004,8,43,08A,1191548,1853986,2015,09/17/2015 11:37:18 AM,41.754335256,-87.573601005,"(41.754335256, -87.573601005)"
10230065,HY417514,09/10/2015 12:20:00 AM,051XX N CALIFORNIA AVE,0484,BATTERY,PRO EMP HANDS NO/MIN INJURY,HOSPITAL BUILDING/GROUNDS,false,false,2031,020,40,4,08B,1156765,1934174,2015,09/17/2015 11:37:18 AM,41.975151721,-87.698898226,"(41.975151721, -87.698898226)"
10230029,HY417480,09/10/2015 12:20:00 AM,087XX S EXCHANGE AVE,4625,OTHER OFFENSE,PAROLE VIOLATION,STREET,true,false,0423,004,10,46,26,1197280,1847686,2015,09/17/2015 11:37:18 AM,41.736906763,-87.55280491,"(41.736906763, -87.55280491)"
10230037,HY417449,09/10/2015 12:20:00 AM,087XX S WOOD ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,false,true,2221,022,21,71,08B,1165866,1846826,2015,09/17/2015 11:37:18 AM,41.73527097,-87.66792005,"(41.73527097, -87.66792005)"
10230035,HY417476,09/10/2015 12:14:00 AM,039XX N PITTSBURGH AVE,0496,BATTERY,AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST,RESIDENCE,true,true,1631,016,36,17,04B,1120354,1925162,2015,09/17/2015 11:37:18 AM,41.951083586,-87.832989965,"(41.951083586, -87.832989965)"
10230027,HY417471,09/10/2015 12:10:00 AM,076XX S LUELLA AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,0414,004,7,43,14,1192528,1854774,2015,09/17/2015 11:37:18 AM,41.756473788,-87.569984059,"(41.756473788, -87.569984059)"
10230023,HY417470,09/10/2015 12:08:00 AM,072XX S HALSTED ST,2021,NARCOTICS,POSS: BARBITUATES,SIDEWALK,true,false,0733,007,17,68,18,1172220,1856853,2015,09/17/2015 11:37:18 AM,41.762649195,-87.644347405,"(41.762649195, -87.644347405)"
10230069,HY417481,09/10/2015 12:05:00 AM,020XX W JARVIS AVE,0820,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,false,false,2424,024,49,1,06,1160901,1948779,2015,09/17/2015 11:37:18 AM,42.015143274,-87.683281044,"(42.015143274, -87.683281044)"
10230092,HY417440,09/10/2015 12:01:00 AM,041XX W CERMAK RD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,1013,010,22,29,08B,1148980,1889052,2015,09/17/2015 11:37:18 AM,41.851487242,-87.728696242,"(41.851487242, -87.728696242)"
10230111,HY417564,09/10/2015 12:01:00 AM,078XX S EVANS AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,0624,006,6,69,14,1182585,1853159,2015,09/17/2015 11:37:18 AM,41.752278381,-87.606472758,"(41.752278381, -87.606472758)"
10230193,HY417703,09/10/2015 12:01:00 AM,095XX S VINCENNES AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESTAURANT,false,false,2213,022,21,73,14,1170578,1841619,2015,09/17/2015 11:37:18 AM,41.720880947,-87.650808427,"(41.720880947, -87.650808427)"
10230142,HY417583,09/10/2015 12:01:00 AM,054XX W GETTYSBURG ST,0810,THEFT,OVER $500,STREET,false,false,1623,016,45,11,06,1138641,1934254,2015,09/17/2015 11:37:18 AM,41.975720228,-87.765545114,"(41.975720228, -87.765545114)"
10230516,HY417921,09/10/2015 12:01:00 AM,050XX S FAIRFIELD AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,0923,009,14,63,14,1158890,1871193,2015,09/17/2015 11:37:18 AM,41.802282775,-87.692812669,"(41.802282775, -87.692812669)"
10230555,HY418134,09/10/2015 12:00:00 AM,004XX N ST LOUIS AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE-GARAGE,false,false,1123,011,27,23,14,1152972,1902736,2015,09/17/2015 11:37:18 AM,41.888959574,-87.713681978,"(41.888959574, -87.713681978)"
